Mode	X(mm)	Y(mm)	Z(mm)	Pmod	tParam
0	37.65895	17.29338	0.0	1	0.812
1	37.55185	17.25769	0.0	0	0.0005538451847755255
0	37.55185	28.402039	0.0	1	0.812
1	37.44475	28.419876	0.0	0	0.0005666986474857083
0	37.44475	17.323135	0.0	1	0.812
1	43.15675	25.540085	0.0	0	0.0034172640645451224
0	43.15675	26.39093	0.0	1	0.812
1	43.04965	26.373077	0.0	0	0.0010759137534144259
0	43.04965	25.843536	0.0	1	0.812
1	42.94255	25.96849	0.0	0	0.0010563141019481748
0	42.94255	26.337387	0.0	1	0.812
1	42.83545	26.325485	0.0	0	0.0010954288426283654
0	42.83545	26.200531	0.0	1	0.812
1	43.484	19.173584	0.0	0	0.0024295675343495304
0	43.484	18.203735	0.0	1	0.812
1	43.3769	18.340576	0.0	0	0.0010468055462027337
